BELNR,BUKRS,GJAHR,BUZEI,KUNNR,BLART,BLDAT,BUDAT,FAEDT,AUGDT,DMBTR,WAERS,SHKZG,ZTERM
1800001050,1000,2021,001,C000147,DR,2021-05-27,2021-05-27,2021-07-11,2021-07-21,155035.36,USD,S,NT45
1800001051,1000,2023,001,C000143,DR,2023-06-15,2023-06-15,2023-09-13,2023-09-14,199715.74,USD,S,NT90
1800001052,1000,2022,001,C000077,DR,2022-04-11,2022-04-11,2022-05-26,2022-05-26,178564.02,USD,S,NT45
1800001053,1000,2023,001,C000065,DR,2023-12-16,2023-12-16,2024-01-15,2024-02-20,39401.02,USD,S,NT30
1800001054,1000,2022,001,C000012,DR,2022-08-14,2022-08-14,2022-08-28,2022-09-05,178207.61,USD,S,NT14
1800001055,1000,2022,001,C000175,DR,2022-05-16,2022-05-16,2022-08-14,2022-08-15,158841.32,USD,S,NT90
1800001056,1000,2022,001,C000086,DR,2022-01-13,2022-01-13,2022-01-27,2022-01-28,185174.17,USD,S,NT14
1800001057,1000,2022,001,C000001,DR,2022-06-14,2022-06-14,2022-06-28,2022-07-17,79852.88,USD,S,NT14
1800001058,1000,2022,001,C000020,DR,2022-01-21,2022-01-21,2022-02-04,2022-02-07,27531.18,USD,S,NT14
1800001059,1000,2024,001,C000040,DR,2024-03-13,2024-03-13,2024-03-27,2024-04-23,77758.6,USD,S,NT14
1800001060,1000,2021,001,C000017,DR,2021-11-03,2021-11-03,2022-02-01,2022-03-08,90619.46,USD,S,NT90
1800001061,1000,2021,001,C000039,DR,2021-03-26,2021-03-26,2021-04-25,2021-04-29,68171.84,USD,S,NT30
1800001062,1000,2023,001,C000059,DR,2023-01-17,2023-01-17,2023-01-31,2023-02-11,33994.24,USD,S,NT14
1800001063,1000,2023,001,C000126,DR,2023-12-08,2023-12-08,2024-01-07,2024-01-25,47660.55,USD,S,NT30
1800001064,1000,2022,001,C000146,DR,2022-07-12,2022-07-12,2022-08-11,2022-08-13,112762.08,USD,S,NT30
1800001065,1000,2023,001,C000182,DR,2023-06-29,2023-06-29,2023-07-13,2023-08-01,139130.26,USD,S,NT14
1800001066,1000,2024,001,C000149,DR,2024-03-18,2024-03-18,2024-04-01,2024-03-29,102603.0,USD,S,NT14
1800001067,1000,2023,001,C000070,DR,2023-05-26,2023-05-26,2023-08-24,2023-08-28,7539.21,USD,S,NT90
1800001068,1000,2022,001,C000047,DR,2022-11-25,2022-11-25,2022-12-25,2022-12-25,89124.66,USD,S,NT30
1800001069,1000,2021,001,C000091,DR,2021-07-13,2021-07-13,2021-08-27,2021-09-07,24173.0,USD,S,NT45
1800001070,1000,2024,001,C000076,DR,2024-05-05,2024-05-05,2024-06-19,2024-07-04,149912.91,USD,S,NT45
1800001071,1000,2024,001,C000019,DR,2024-01-01,2024-01-01,2024-01-15,2024-02-01,81783.15,USD,S,NT14
1800001072,1000,2023,001,C000104,DR,2023-08-31,2023-08-31,2023-09-14,2023-10-01,96924.24,USD,S,NT14
1800001073,1000,2022,001,C000119,DR,2022-06-18,2022-06-18,2022-08-02,2022-08-02,73669.99,USD,S,NT45
1800001074,1000,2023,001,C000143,DR,2023-03-30,2023-03-30,2023-06-28,2023-06-30,97562.09,USD,S,NT90
1800001075,1000,2024,001,C000039,DR,2024-05-21,2024-05-21,2024-06-20,2024-06-20,22090.18,USD,S,NT30
1800001076,1000,2022,001,C000022,DR,2022-09-01,2022-09-01,2022-10-16,2022-11-19,226396.69,USD,S,NT45
1800001077,1000,2024,001,C000160,DR,2024-03-12,2024-03-12,2024-06-10,2024-06-12,244565.09,USD,S,NT90
1800001078,1000,2024,001,C000186,DR,2024-06-09,2024-06-09,2024-06-23,2024-06-28,143418.15,USD,S,NT14
1800001079,1000,2023,001,C000056,DR,2023-12-21,2023-12-21,2024-01-04,2024-01-06,43226.15,USD,S,NT14
1800001080,1000,2024,001,C000049,DR,2024-06-13,2024-06-13,2024-08-12,2024-09-02,95802.27,USD,S,NT60
1800001081,1000,2023,001,C000084,DR,2023-12-19,2023-12-19,2024-02-17,2024-03-02,35571.17,USD,S,NT60
1800001082,1000,2021,001,C000145,DR,2021-01-25,2021-01-25,2021-02-08,2021-02-13,75981.69,USD,S,NT14
1800001083,1000,2021,001,C000007,DR,2021-01-21,2021-01-21,2021-04-21,2021-05-06,123787.86,USD,S,NT90
1800001084,1000,2023,001,C000015,DR,2023-02-15,2023-02-15,2023-03-01,2023-03-01,16753.52,USD,S,NT14
1800001085,1000,2021,001,C000158,DR,2021-12-31,2021-12-31,2022-02-14,2022-02-20,109234.39,USD,S,NT45
1800001086,1000,2024,001,C000071,DR,2024-04-06,2024-04-06,2024-07-05,2024-07-10,105854.48,USD,S,NT90
1800001087,1000,2023,001,C000024,DR,2023-06-19,2023-06-19,2023-08-03,2023-08-05,20153.42,USD,S,NT45
1800001088,1000,2022,001,C000157,DR,2022-01-17,2022-01-17,2022-02-16,2022-02-15,63673.23,USD,S,NT30
1800001089,1000,2024,001,C000107,DR,2024-02-25,2024-02-25,2024-04-25,2024-05-13,156633.39,USD,S,NT60
1800001090,1000,2021,001,C000116,DR,2021-01-18,2021-01-18,2021-03-04,2021-03-19,148857.79,USD,S,NT45
1800001091,1000,2021,001,C000099,DR,2021-05-17,2021-05-17,2021-07-01,2021-07-03,49691.51,USD,S,NT45
1800001092,1000,2022,001,C000200,DR,2022-01-31,2022-01-31,2022-03-17,2022-03-20,27636.12,USD,S,NT45
1800001093,1000,2022,001,C000155,DR,2022-11-26,2022-11-26,2023-01-25,2023-02-18,237257.04,USD,S,NT60
1800001094,1000,2021,001,C000043,DR,2021-12-28,2021-12-28,2022-02-26,2022-03-02,83722.09,USD,S,NT60
1800001095,1000,2022,001,C000185,DR,2022-03-21,2022-03-21,2022-04-20,2022-05-09,155427.85,USD,S,NT30
1800001096,1000,2022,001,C000024,DR,2022-05-14,2022-05-14,2022-06-28,2022-06-29,83055.89,USD,S,NT45
1800001097,1000,2021,001,C000194,DR,2021-03-08,2021-03-08,2021-06-06,2021-06-24,84349.32,USD,S,NT90
1800001098,1000,2021,001,C000030,DR,2021-05-31,2021-05-31,2021-06-30,2021-07-28,215017.61,USD,S,NT30
1800001099,1000,2024,001,C000092,DR,2024-06-25,2024-06-25,2024-08-09,2024-08-14,243582.12,USD,S,NT45
1800001100,1000,2023,001,C000072,DR,2023-03-04,2023-03-04,2023-04-18,2023-04-18,34894.99,USD,S,NT45
1800001101,1000,2022,001,C000044,DR,2022-10-24,2022-10-24,2023-01-22,2023-02-04,236872.45,USD,S,NT90
1800001102,1000,2022,001,C000032,DR,2022-11-14,2022-11-14,2023-02-12,2023-02-12,51012.02,USD,S,NT90
1800001103,1000,2023,001,C000143,DR,2023-07-12,2023-07-12,2023-10-10,2023-10-11,79231.64,USD,S,NT90
1800001104,1000,2021,001,C000152,DR,2021-04-16,2021-04-16,2021-04-30,2021-04-30,241179.08,USD,S,NT14
1800001105,1000,2022,001,C000154,DR,2022-06-26,2022-06-26,2022-08-25,2022-09-08,242212.58,USD,S,NT60
1800001106,1000,2024,001,C000131,DR,2024-04-20,2024-04-20,2024-06-04,2024-06-07,73570.59,USD,S,NT45
1800001107,1000,2023,001,C000181,DR,2023-04-05,2023-04-05,2023-06-04,2023-06-05,174044.48,USD,S,NT60
1800001108,1000,2024,001,C000019,DR,2024-03-10,2024-03-10,2024-03-24,2024-04-15,123260.82,USD,S,NT14
1800001109,1000,2024,001,C000186,DR,2024-02-04,2024-02-04,2024-02-18,2024-03-17,144393.94,USD,S,NT14
1800001110,1000,2021,001,C000002,DR,2021-03-21,2021-03-21,2021-06-19,2021-06-25,61363.65,USD,S,NT90
1800001111,1000,2021,001,C000143,DR,2021-08-15,2021-08-15,2021-11-13,2021-11-17,94637.77,USD,S,NT90
1800001112,1000,2022,001,C000039,DR,2022-08-12,2022-08-12,2022-09-11,2022-09-17,204307.13,USD,S,NT30
1800001113,1000,2023,001,C000187,DR,2023-10-30,2023-10-30,2023-12-14,2023-12-31,29358.07,USD,S,NT45
1800001114,1000,2024,001,C000055,DR,2024-02-27,2024-02-27,2024-05-27,2024-06-18,141398.78,USD,S,NT90
1800001115,1000,2021,001,C000196,DR,2021-03-13,2021-03-13,2021-03-27,2021-03-30,148464.53,USD,S,NT14
1800001116,1000,2022,001,C000200,DR,2022-06-10,2022-06-10,2022-07-25,2022-07-27,136861.64,USD,S,NT45
1800001117,1000,2023,001,C000181,DR,2023-08-01,2023-08-01,2023-09-30,2023-10-01,170746.45,USD,S,NT60
1800001118,1000,2023,001,C000046,DR,2023-11-15,2023-11-15,2024-01-14,2024-01-18,137974.69,USD,S,NT60
1800001119,1000,2024,001,C000164,DR,2024-02-11,2024-02-11,2024-04-11,2024-04-11,238298.15,USD,S,NT60
1800001120,1000,2022,001,C000113,DR,2022-06-07,2022-06-07,2022-08-06,2022-08-04,115943.93,USD,S,NT60
1800001121,1000,2023,001,C000051,DR,2023-01-02,2023-01-02,2023-03-03,2023-03-16,177383.4,USD,S,NT60
1800001122,1000,2023,001,C000177,DR,2023-05-27,2023-05-27,2023-08-25,2023-08-25,110175.28,USD,S,NT90
1800001123,1000,2022,001,C000159,DR,2022-11-29,2022-11-29,2023-01-28,2023-01-29,73541.47,USD,S,NT60
1800001124,1000,2022,001,C000023,DR,2022-07-11,2022-07-11,2022-08-25,2022-08-25,173515.98,USD,S,NT45
1800001125,1000,2022,001,C000026,DR,2022-12-28,2022-12-28,2023-02-11,2023-02-13,204922.43,USD,S,NT45
1800001126,1000,2021,001,C000075,DR,2021-02-21,2021-02-21,2021-04-07,2021-04-22,199118.55,USD,S,NT45
1800001127,1000,2022,001,C000073,DR,2022-05-08,2022-05-08,2022-06-07,2022-06-23,125326.5,USD,S,NT30
1800001128,1000,2022,001,C000175,DR,2022-12-13,2022-12-13,2023-03-13,2023-03-14,158700.67,USD,S,NT90
1800001129,1000,2023,001,C000005,DR,2023-07-02,2023-07-02,2023-07-16,2023-07-31,61263.27,USD,S,NT14
1800001130,1000,2022,001,C000075,DR,2022-12-08,2022-12-08,2023-01-22,2023-02-18,165007.08,USD,S,NT45
1800001131,1000,2022,001,C000077,DR,2022-01-08,2022-01-08,2022-02-22,2022-02-27,179093.86,USD,S,NT45
1800001132,1000,2023,001,C000185,DR,2023-01-29,2023-01-29,2023-02-28,2023-03-08,197480.11,USD,S,NT30
1800001133,1000,2021,001,C000019,DR,2021-01-11,2021-01-11,2021-01-25,2021-02-12,19417.32,USD,S,NT14
1800001134,1000,2022,001,C000088,DR,2022-01-05,2022-01-05,2022-02-04,2022-02-05,247684.45,USD,S,NT30
1800001135,1000,2022,001,C000179,DR,2022-04-25,2022-04-25,2022-06-09,2022-06-11,120329.44,USD,S,NT45
1800001136,1000,2021,001,C000044,DR,2021-11-25,2021-11-25,2022-02-23,2022-04-07,127146.55,USD,S,NT90
1800001137,1000,2021,001,C000032,DR,2021-03-26,2021-03-26,2021-06-24,2021-06-23,230177.65,USD,S,NT90
1800001138,1000,2022,001,C000101,DR,2022-02-14,2022-02-14,2022-02-28,2022-03-11,173235.51,USD,S,NT14
1800001139,1000,2021,001,C000188,DR,2021-06-05,2021-06-05,2021-07-20,2021-07-20,136367.66,USD,S,NT45
1800001140,1000,2023,001,C000135,DR,2023-06-23,2023-06-23,2023-09-21,2023-09-22,197889.51,USD,S,NT90
1800001141,1000,2021,001,C000130,DR,2021-07-25,2021-07-25,2021-09-23,2021-09-23,90522.84,USD,S,NT60
1800001142,1000,2022,001,C000133,DR,2022-05-30,2022-05-30,2022-06-29,2022-07-02,223979.88,USD,S,NT30
1800001143,1000,2023,001,C000041,DR,2023-09-09,2023-09-09,2023-09-23,2023-10-14,159906.91,USD,S,NT14
1800001144,1000,2023,001,C000091,DR,2023-11-07,2023-11-07,2023-12-22,2024-01-01,22160.5,USD,S,NT45
1800001145,1000,2022,001,C000073,DR,2022-04-05,2022-04-05,2022-05-05,2022-06-04,164742.81,USD,S,NT30
1800001146,1000,2024,001,C000016,DR,2024-01-25,2024-01-25,2024-03-25,2024-04-01,89397.2,USD,S,NT60
1800001147,1000,2022,001,C000159,DR,2022-06-06,2022-06-06,2022-08-05,2022-08-05,162102.96,USD,S,NT60
1800001148,1000,2021,001,C000030,DR,2021-09-18,2021-09-18,2021-10-18,2021-11-08,245918.44,USD,S,NT30
1800001149,1000,2021,001,C000181,DR,2021-01-25,2021-01-25,2021-03-26,2021-03-28,169690.5,USD,S,NT60
1800001150,1000,2021,001,C000051,DR,2021-03-25,2021-03-25,2021-05-24,2021-05-29,100504.82,USD,S,NT60
1800001151,1000,2023,001,C000029,DR,2023-11-10,2023-11-10,2023-12-25,2023-12-27,188418.01,USD,S,NT45
1800001152,1000,2021,001,C000074,DR,2021-01-26,2021-01-26,2021-04-26,2021-04-29,241463.48,USD,S,NT90
1800001153,1000,2022,001,C000173,DR,2022-01-02,2022-01-02,2022-01-16,2022-01-19,108183.43,USD,S,NT14
1800001154,1000,2021,001,C000030,DR,2021-12-26,2021-12-26,2022-01-25,2022-01-29,65425.85,USD,S,NT30
1800001155,1000,2024,001,C000074,DR,2024-05-09,2024-05-09,2024-08-07,2024-08-10,128158.38,USD,S,NT90
1800001156,1000,2023,001,C000179,DR,2023-03-12,2023-03-12,2023-04-26,2023-04-26,130180.64,USD,S,NT45
1800001157,1000,2021,001,C000042,DR,2021-10-24,2021-10-24,2021-12-23,2021-12-21,145549.06,USD,S,NT60
1800001158,1000,2021,001,C000183,DR,2021-01-02,2021-01-02,2021-01-16,2021-02-02,144233.61,USD,S,NT14
1800001159,1000,2023,001,C000157,DR,2023-10-04,2023-10-04,2023-11-03,2023-11-05,111998.86,USD,S,NT30
1800001160,1000,2022,001,C000194,DR,2022-10-17,2022-10-17,2023-01-15,2023-01-20,98392.41,USD,S,NT90
1800001161,1000,2022,001,C000008,DR,2022-12-22,2022-12-22,2023-02-20,2023-02-21,193313.22,USD,S,NT60
1800001162,1000,2022,001,C000109,DR,2022-12-30,2022-12-30,2023-03-30,2023-05-09,125615.98,USD,S,NT90
1800001163,1000,2024,001,C000053,DR,2024-01-10,2024-01-10,2024-02-24,2024-03-01,86896.88,USD,S,NT45
1800001164,1000,2021,001,C000127,DR,2021-06-08,2021-06-08,2021-09-06,2021-09-21,7116.1,USD,S,NT90
1800001165,1000,2022,001,C000158,DR,2022-10-04,2022-10-04,2022-11-18,2022-11-21,27032.79,USD,S,NT45
1800001166,1000,2024,001,C000162,DR,2024-01-20,2024-01-20,2024-03-05,2024-03-06,104577.88,USD,S,NT45
1800001167,1000,2021,001,C000154,DR,2021-02-05,2021-02-05,2021-04-06,2021-04-23,240470.24,USD,S,NT60
1800001168,1000,2023,001,C000120,DR,2023-04-05,2023-04-05,2023-05-05,2023-05-07,29901.27,USD,S,NT30
1800001169,1000,2022,001,C000054,DR,2022-05-15,2022-05-15,2022-08-13,2022-08-12,235228.36,USD,S,NT90
1800001170,1000,2021,001,C000013,DR,2021-06-04,2021-06-04,2021-08-03,2021-08-03,36277.12,USD,S,NT60
1800001171,1000,2024,001,C000110,DR,2024-01-17,2024-01-17,2024-02-16,2024-02-27,78660.7,USD,S,NT30
1800001172,1000,2022,001,C000187,DR,2022-05-06,2022-05-06,2022-06-20,2022-07-25,52509.96,USD,S,NT45
1800001173,1000,2024,001,C000003,DR,2024-05-21,2024-05-21,2024-06-20,2024-06-17,121248.57,USD,S,NT30
1800001174,1000,2021,001,C000029,DR,2021-08-10,2021-08-10,2021-09-24,2021-09-28,119564.47,USD,S,NT45
1800001175,1000,2022,001,C000003,DR,2022-03-22,2022-03-22,2022-04-21,2022-04-18,110103.32,USD,S,NT30
1800001176,1000,2022,001,C000148,DR,2022-01-23,2022-01-23,2022-03-09,2022-04-04,174494.05,USD,S,NT45
1800001177,1000,2023,001,C000191,DR,2023-02-05,2023-02-05,2023-05-06,2023-05-27,75765.76,USD,S,NT90
1800001178,1000,2024,001,C000094,DR,2024-04-20,2024-04-20,2024-05-04,2024-05-09,202736.3,USD,S,NT14
1800001179,1000,2023,001,C000132,DR,2023-03-23,2023-03-23,2023-04-06,2023-04-13,29656.23,USD,S,NT14
1800001180,1000,2022,001,C000053,DR,2022-03-22,2022-03-22,2022-05-06,2022-05-07,212445.82,USD,S,NT45
1800001181,1000,2024,001,C000194,DR,2024-01-26,2024-01-26,2024-04-25,2024-04-20,162344.51,USD,S,NT90
1800001182,1000,2024,001,C000163,DR,2024-05-21,2024-05-21,2024-08-19,2024-08-16,169607.69,USD,S,NT90
1800001183,1000,2023,001,C000109,DR,2023-08-06,2023-08-06,2023-11-04,2023-11-19,245991.22,USD,S,NT90
1800001184,1000,2022,001,C000142,DR,2022-09-22,2022-09-22,2022-11-06,2022-11-25,61734.32,USD,S,NT45
1800001185,1000,2021,001,C000061,DR,2021-02-11,2021-02-11,2021-03-13,2021-03-15,44438.85,USD,S,NT30
1800001186,1000,2024,001,C000044,DR,2024-04-02,2024-04-02,2024-07-01,2024-08-18,140402.39,USD,S,NT90
1800001187,1000,2022,001,C000172,DR,2022-01-18,2022-01-18,2022-03-04,2022-02-28,239657.19,USD,S,NT45
1800001188,1000,2024,001,C000051,DR,2024-02-10,2024-02-10,2024-04-10,2024-04-27,58732.03,USD,S,NT60
1800001189,1000,2021,001,C000189,DR,2021-01-01,2021-01-01,2021-03-02,2021-02-28,101856.81,USD,S,NT60
1800001190,1000,2021,001,C000042,DR,2021-03-30,2021-03-30,2021-05-29,2021-05-29,46928.49,USD,S,NT60
1800001191,1000,2021,001,C000150,DR,2021-10-06,2021-10-06,2021-11-05,2021-11-16,160479.24,USD,S,NT30
1800001192,1000,2021,001,C000051,DR,2021-10-22,2021-10-22,2021-12-21,2022-01-12,108601.48,USD,S,NT60
1800001193,1000,2022,001,C000086,DR,2022-08-05,2022-08-05,2022-08-19,2022-08-18,8268.88,USD,S,NT14
1800001194,1000,2023,001,C000102,DR,2023-06-02,2023-06-02,2023-07-17,2023-07-22,153912.63,USD,S,NT45
1800001195,1000,2024,001,C000113,DR,2024-05-16,2024-05-16,2024-07-15,2024-07-16,50133.78,USD,S,NT60
1800001196,1000,2023,001,C000060,DR,2023-02-07,2023-02-07,2023-04-08,2023-04-10,148458.59,USD,S,NT60
1800001197,1000,2021,001,C000168,DR,2021-12-09,2021-12-09,2022-02-07,2022-02-09,97820.11,USD,S,NT60
1800001198,1000,2023,001,C000103,DR,2023-03-03,2023-03-03,2023-04-17,2023-05-10,52240.34,USD,S,NT45
1800001199,1000,2021,001,C000185,DR,2021-05-26,2021-05-26,2021-06-25,2021-07-07,188329.05,USD,S,NT30
1800001200,1000,2022,001,C000100,DR,2022-07-27,2022-07-27,2022-10-25,2022-12-26,16578.37,USD,S,NT90
1800001201,1000,2021,001,C000069,DR,2021-10-27,2021-10-27,2021-12-11,2021-12-13,26336.26,USD,S,NT45
1800001202,1000,2024,001,C000126,DR,2024-03-11,2024-03-11,2024-04-10,2024-04-27,218122.85,USD,S,NT30
1800001203,1000,2022,001,C000007,DR,2022-09-01,2022-09-01,2022-11-30,2022-12-12,47553.0,USD,S,NT90
1800001204,1000,2023,001,C000137,DR,2023-03-15,2023-03-15,2023-03-29,2023-04-14,114930.06,USD,S,NT14
1800001205,1000,2022,001,C000049,DR,2022-04-09,2022-04-09,2022-06-08,2022-06-23,66326.0,USD,S,NT60
1800001206,1000,2021,001,C000014,DR,2021-08-11,2021-08-11,2021-09-25,2021-09-26,215796.5,USD,S,NT45
1800001207,1000,2022,001,C000074,DR,2022-10-24,2022-10-24,2023-01-22,2023-01-21,132401.04,USD,S,NT90
1800001208,1000,2022,001,C000123,DR,2022-03-12,2022-03-12,2022-06-10,2022-06-10,160138.04,USD,S,NT90
1800001209,1000,2023,001,C000062,DR,2023-11-09,2023-11-09,2023-12-09,2023-12-10,149645.74,USD,S,NT30
1800001210,1000,2023,001,C000136,DR,2023-01-19,2023-01-19,2023-03-20,2023-03-20,153215.8,USD,S,NT60
1800001211,1000,2021,001,C000146,DR,2021-12-08,2021-12-08,2022-01-07,2022-01-08,147164.17,USD,S,NT30
1800001212,1000,2021,001,C000134,DR,2021-03-07,2021-03-07,2021-06-05,2021-06-04,87633.23,USD,S,NT90
1800001213,1000,2022,001,C000092,DR,2022-02-10,2022-02-10,2022-03-27,2022-03-26,211533.93,USD,S,NT45
1800001214,1000,2021,001,C000172,DR,2021-02-22,2021-02-22,2021-04-08,2021-04-22,154723.31,USD,S,NT45
1800001215,1000,2021,001,C000089,DR,2021-05-23,2021-05-23,2021-07-22,2021-07-30,203620.83,USD,S,NT60
1800001216,1000,2022,001,C000113,DR,2022-03-03,2022-03-03,2022-05-02,2022-05-03,176791.1,USD,S,NT60
1800001217,1000,2023,001,C000142,DR,2023-10-09,2023-10-09,2023-11-23,2023-12-06,75063.76,USD,S,NT45
1800001218,1000,2021,001,C000035,DR,2021-11-24,2021-11-24,2022-02-22,2022-02-24,154006.64,USD,S,NT90
1800001219,1000,2022,001,C000161,DR,2022-08-03,2022-08-03,2022-10-02,2022-09-30,22103.24,USD,S,NT60
1800001220,1000,2024,001,C000151,DR,2024-01-29,2024-01-29,2024-03-29,2024-04-10,34352.99,USD,S,NT60
1800001221,1000,2024,001,C000089,DR,2024-06-10,2024-06-10,2024-08-09,2024-08-20,30347.55,USD,S,NT60
1800001222,1000,2023,001,C000182,DR,2023-04-06,2023-04-06,2023-04-20,2023-04-23,77039.62,USD,S,NT14
1800001223,1000,2023,001,C000020,DR,2023-07-26,2023-07-26,2023-08-09,2023-08-10,46578.09,USD,S,NT14
1800001224,1000,2023,001,C000158,DR,2023-10-04,2023-10-04,2023-11-18,2023-11-17,173665.7,USD,S,NT45
1800001225,1000,2023,001,C000103,DR,2023-11-05,2023-11-05,2023-12-20,2024-01-20,105141.54,USD,S,NT45
1800001226,1000,2021,001,C000057,DR,2021-03-31,2021-03-31,2021-04-30,2021-04-29,35328.96,USD,S,NT30
1800001227,1000,2023,001,C000067,DR,2023-05-02,2023-05-02,2023-05-16,2023-05-16,96543.78,USD,S,NT14
1800001228,1000,2023,001,C000168,DR,2023-09-13,2023-09-13,2023-11-12,2023-11-15,47252.67,USD,S,NT60
1800001229,1000,2024,001,C000175,DR,2024-01-18,2024-01-18,2024-04-17,2024-04-20,159239.91,USD,S,NT90
1800001230,1000,2024,001,C000031,DR,2024-05-15,2024-05-15,2024-08-13,2024-08-13,173664.8,USD,S,NT90
1800001231,1000,2021,001,C000072,DR,2021-09-14,2021-09-14,2021-10-29,2021-10-30,161669.76,USD,S,NT45
1800001232,1000,2022,001,C000196,DR,2022-02-04,2022-02-04,2022-02-18,2022-02-20,249974.99,USD,S,NT14
1800001233,1000,2022,001,C000159,DR,2022-07-15,2022-07-15,2022-09-13,2022-09-13,139173.23,USD,S,NT60
1800001234,1000,2021,001,C000179,DR,2021-09-30,2021-09-30,2021-11-14,2021-11-14,122920.86,USD,S,NT45
1800001235,1000,2021,001,C000175,DR,2021-04-03,2021-04-03,2021-07-02,2021-07-05,35933.84,USD,S,NT90
1800001236,1000,2023,001,C000061,DR,2023-12-16,2023-12-16,2024-01-15,2024-01-16,79330.42,USD,S,NT30
1800001237,1000,2023,001,C000071,DR,2023-03-20,2023-03-20,2023-06-18,2023-06-19,113299.24,USD,S,NT90
1800001238,1000,2022,001,C000065,DR,2022-03-14,2022-03-14,2022-04-13,2022-05-18,90400.75,USD,S,NT30
1800001239,1000,2024,001,C000176,DR,2024-02-13,2024-02-13,2024-02-27,2024-02-28,3386.28,USD,S,NT14
1800001240,1000,2021,001,C000093,DR,2021-07-09,2021-07-09,2021-08-08,2021-08-09,34997.14,USD,S,NT30
1800001241,1000,2023,001,C000178,DR,2023-06-24,2023-06-24,2023-07-08,2023-07-09,203988.77,USD,S,NT14
1800001242,1000,2023,001,C000067,DR,2023-03-18,2023-03-18,2023-04-01,2023-03-31,240993.44,USD,S,NT14
1800001243,1000,2021,001,C000099,DR,2021-09-13,2021-09-13,2021-10-28,2021-10-27,126854.07,USD,S,NT45
1800001244,1000,2023,001,C000091,DR,2023-07-28,2023-07-28,2023-09-11,2023-09-14,124247.49,USD,S,NT45
1800001245,1000,2022,001,C000079,DR,2022-09-11,2022-09-11,2022-10-26,2022-10-26,171489.47,USD,S,NT45
1800001246,1000,2021,001,C000078,DR,2021-06-15,2021-06-15,2021-07-15,2021-08-14,210133.06,USD,S,NT30
1800001247,1000,2024,001,C000054,DR,2024-06-29,2024-06-29,2024-09-27,2024-09-30,122686.18,USD,S,NT90
1800001248,1000,2022,001,C000016,DR,2022-10-11,2022-10-11,2022-12-10,2022-12-28,21584.99,USD,S,NT60
1800001249,1000,2023,001,C000165,DR,2023-07-22,2023-07-22,2023-09-20,2023-09-20,8684.32,USD,S,NT60
1800001250,1000,2021,001,C000079,DR,2021-09-07,2021-09-07,2021-10-22,2021-11-05,190503.1,USD,S,NT45
1800001251,1000,2022,001,C000044,DR,2022-07-12,2022-07-12,2022-10-10,2022-10-29,69438.38,USD,S,NT90
1800001252,1000,2023,001,C000119,DR,2023-09-20,2023-09-20,2023-11-04,2023-11-15,134864.55,USD,S,NT45
1800001253,1000,2021,001,C000113,DR,2021-08-31,2021-08-31,2021-10-30,2021-11-04,42884.04,USD,S,NT60
1800001254,1000,2022,001,C000107,DR,2022-01-16,2022-01-16,2022-03-17,2022-04-09,185887.04,USD,S,NT60
1800001255,1000,2021,001,C000175,DR,2021-08-27,2021-08-27,2021-11-25,2021-11-25,191713.97,USD,S,NT90
1800001256,1000,2021,001,C000064,DR,2021-01-24,2021-01-24,2021-04-24,2021-04-24,137881.82,USD,S,NT90
1800001257,1000,2023,001,C000023,DR,2023-07-30,2023-07-30,2023-09-13,2023-09-16,29189.54,USD,S,NT45
1800001258,1000,2022,001,C000135,DR,2022-11-08,2022-11-08,2023-02-06,2023-02-10,29437.46,USD,S,NT90
1800001259,1000,2022,001,C000094,DR,2022-07-17,2022-07-17,2022-07-31,2022-08-07,194003.14,USD,S,NT14
1800001260,1000,2021,001,C000112,DR,2021-03-09,2021-03-09,2021-03-23,2021-03-27,205997.42,USD,S,NT14
1800001261,1000,2021,001,C000184,DR,2021-06-21,2021-06-21,2021-07-21,2021-09-14,205830.12,USD,S,NT30
1800001262,1000,2023,001,C000010,DR,2023-05-25,2023-05-25,2023-07-09,2023-07-09,11361.02,USD,S,NT45
1800001263,1000,2023,001,C000002,DR,2023-10-18,2023-10-18,2024-01-16,2024-01-16,180026.08,USD,S,NT90
1800001264,1000,2021,001,C000171,DR,2021-12-28,2021-12-28,2022-02-26,2022-02-24,137041.97,USD,S,NT60
1800001265,1000,2023,001,C000125,DR,2023-05-11,2023-05-11,2023-06-10,2023-06-18,247454.16,USD,S,NT30
1800001266,1000,2023,001,C000079,DR,2023-12-04,2023-12-04,2024-01-18,2024-01-28,26501.69,USD,S,NT45
1800001267,1000,2024,001,C000155,DR,2024-05-12,2024-05-12,2024-07-11,2024-08-08,188085.03,USD,S,NT60
1800001268,1000,2022,001,C000031,DR,2022-05-10,2022-05-10,2022-08-08,2022-08-03,75129.52,USD,S,NT90
1800001269,1000,2023,001,C000186,DR,2023-09-23,2023-09-23,2023-10-07,2023-10-25,249828.85,USD,S,NT14
